Category,Link
domestic-violence,https://nigeriacrime.com/child-trafficking-syndicate-arrested-as-police-rescues-two-year-old/
domestic-violence,https://nigeriacrime.com/26-year-old-driver-arrested-for-kidnap-trafficking-of-teenager/
domestic-violence,https://nigeriacrime.com/human-trafficking-3-bags-12-years-jail-term-for-selling-toddler/
domestic-violence,https://nigeriacrime.com/23-year-old-suspected-human-trafficker-arrested-5-victims-rescued/
domestic-violence,https://nigeriacrime.com/lagos-police-set-to-exhumed-late-mohbad-corpse/
domestic-violence,https://nigeriacrime.com/why-mobad-was-buried-in-a-rush/
domestic-violence,https://nigeriacrime.com/havoc-heavy-rainfall-in-lagos/
abuse,https://nigeriacrime.com/niger-teacher-arrested-over-alleged-molestation-of-pupils/
abuse,https://nigeriacrime.com/16-year-old-rapes-two-minors-in-kebbi/
abuse,https://nigeriacrime.com/my-daughter-was-not-sexually-molested-suspect-is-innocent-woman-cries-out/
abuse,https://nigeriacrime.com/lagos-landlord-bags-double-life-imprisonment-for-defiling-tenants-children/
abuse,https://nigeriacrime.com/police-arrest-teacher-2-others-for-defiling-3-year-old-pupil/
abuse,https://nigeriacrime.com/adamawa-man-defiles-two-year-old-blames-alcohol/
abuse,https://nigeriacrime.com/church-worker-impregnates-14-year-old/
abuse,https://nigeriacrime.com/devil-rain-made-me-rape-5-year-old-girl-35-year-old-man/
abuse,https://nigeriacrime.com/police-arrest-ogun-teacher-for-rape/
abuse,https://nigeriacrime.com/man-remanded-in-prison-for-attempting-to-rape-minor/
abuse,https://nigeriacrime.com/father-in-court-for-defiling-12-year-old-daughter/
abuse,https://nigeriacrime.com/80-year-old-man-attempts-to-rape-minor-arrested/
abuse,https://nigeriacrime.com/rape-lagos-medical-doctor-olufemi-olaleye-sentenced-to-life-imprisonment/
abuse,https://nigeriacrime.com/delta-police-arrest-proprietor-for-raping-4-year-old-pupil/
abuse,https://nigeriacrime.com/how-my-father-raped-me-16-year-old-ogun-girl/
abuse,https://nigeriacrime.com/abia-woman-in-court-for-allegedly-exploiting-21-girls-sexually-child-trafficking/
abuse,https://nigeriacrime.com/13-year-old-househelp-defiled-by-boss/
abuse,https://nigeriacrime.com/lagos-man-sexually-molested-his-two-sons/
abuse,https://nigeriacrime.com/benue-policeman-dismissed-for-raping-teenager/
abuse,https://nigeriacrime.com/nasarawa-police-arrest-uncle-for-raping-10-year-old-4-year-old-nieces/
abuse,https://nigeriacrime.com/lagos-man-in-court-for-allegedly-raping-lovers-four-year-old-daughter/
abuse,https://nigeriacrime.com/man-allegedly-sodomised-step-brother-in-ondo/
abuse,https://nigeriacrime.com/male-teacher-allegedly-defiles-13-year-old-same-sex-pupil/
abuse,https://nigeriacrime.com/katsina-65-year-old-man-defiles-4-year-old/
abuse,https://nigeriacrime.com/23-year-old-man-abduct-defile-teenager-remanded/
abuse,https://nigeriacrime.com/robbers-attack-rob-allegedly-rape-female-students-in-rivers/
abuse,https://nigeriacrime.com/25-year-old-man-rapes-slaughters-minor-in-katsina/
abuse,https://nigeriacrime.com/defilement-of-minor-lagos-govt-shuts-school/
abuse,https://nigeriacrime.com/58-year-old-niger-man-in-court-for-defiling-minor/
abuse,https://nigeriacrime.com/20-year-old-man-defiled-minor-in-ogun-state/
abuse,https://nigeriacrime.com/nscdc-arrest-two-jigawa-men-for-defiling-three-minors/
abuse,https://nigeriacrime.com/ikorodu-unemployed-man-in-court-for-defiling-three-year-old-girl/
abuse,https://nigeriacrime.com/hiv-infected-suspects-arrested-for-molesting-teenager-in-jigawa/
abuse,https://nigeriacrime.com/court-jails-farmer-for-life-for-defiling-neighbours-six-year-old-daughter/
abuse,https://nigeriacrime.com/hiv-patient-jailed-for-defiling-4-year-old/
abuse,https://nigeriacrime.com/rivers-pastor-jailed-for-defiling-impregnating-minor/
abuse,https://nigeriacrime.com/sexual-abuse-pastor-pleads-guilty-of-abusing-teenager/
abuse,https://nigeriacrime.com/abia-man-rapes-four-year-old-girl/
abuse,https://nigeriacrime.com/driver-rapes-employers-granddaughter-jailed-for-life/
abuse,https://nigeriacrime.com/pastor-in-police-net-for-defiling-impregnating-teenager-in-rivers-state/
abuse,https://nigeriacrime.com/rivers-teenager-molested-by-nightclub-bouncer/
abuse,https://nigeriacrime.com/police-drag-adamawa-man-to-court-for-sodomising-14-year-old-boy/
abuse,https://nigeriacrime.com/visually-impaired-man-defiles-lagos-teenager/
abuse,https://nigeriacrime.com/court-remands-benue-man-for-raping-teenager-at-gunpoint/
abuse,https://nigeriacrime.com/teenager-commits-suicide-after-boss-husband-raped-her/
abuse,https://nigeriacrime.com/anambra-govt-arrest-woman-husband-for-using-underage-girls-for-prostitution/
abuse,https://nigeriacrime.com/alleged-sexual-exploitation-skitmaker-trinity-guy-victims-parents-remanded-in-prison/
abuse,https://nigeriacrime.com/nigerian-skit-makertrinity-guy-reports-to-oyo-police-command-for-questioning/
abuse,https://nigeriacrime.com/court-jails-policeman-for-impregnating-biological-daughter/
abuse,https://nigeriacrime.com/60-year-old-pastor-allegedly-rapes-13-year-old/
abuse,https://nigeriacrime.com/23-year-old-man-sodomises-neighbours-9-year-old-son/
abuse,https://nigeriacrime.com/man-blames-drunkenness-after-defiling-7-year-old/
abuse,https://nigeriacrime.com/16-year-old-boy-defiles-two-year-old-minor-in-edo/
abuse,https://nigeriacrime.com/police-parade-20-year-old-man-for-allegedly-defiling-minor/
abuse,https://nigeriacrime.com/uk-police-arrest-nigerian-for-sexually-assaulting-minors/
abuse,https://nigeriacrime.com/41-year-old-man-defiles-lovers-daughter/
abuse,https://nigeriacrime.com/4-suspects-arrested-for-sodomising-eight-minor-boys-in-jigawa/
abuse,https://nigeriacrime.com/man-in-police-net-for-raping-10-year-old-girl/
abuse,https://nigeriacrime.com/man-jailed-for-life-for-defiling-daughter/
abuse,https://nigeriacrime.com/police-move-to-arrest-ondo-okada-rider-for-raping-12-year-old/
abuse,https://nigeriacrime.com/she-seduced-me-man-says-after-defiling-9-year-old/
abuse,https://nigeriacrime.com/12-year-old-girl-gang-raped-by-3-men-in-bauchi/
abuse,https://nigeriacrime.com/28-year-old-man-arrested-for-defiling-his-biological-daughter/
abuse,https://nigeriacrime.com/nscdc-officials-arrest-man-for-defiling-7-year-old-stepdaughter/
abuse,https://nigeriacrime.com/65-year-old-man-rapes-brothers-teen-stepdaughter/
abuse,https://nigeriacrime.com/lagos-school-guard-in-police-net-for-defiling-4-year-old-pupil/
abuse,https://nigeriacrime.com/randy-corp-member-arrested-for-rape-in-ogun/
abuse,https://nigeriacrime.com/father-raped-daughter-for-three-years-in-kogi/
abuse,https://nigeriacrime.com/man-brutalises-son-over-inability-to-recite-quran/
abuse,https://nigeriacrime.com/court-remands-lagos-man-for-impregnating-minor/
abuse,https://nigeriacrime.com/lagos-court-remands-security-man-for-defiling-teenager/
abuse,https://nigeriacrime.com/court-sentences-man-to-life-in-prison-defiling-three-year-old/
abuse,https://nigeriacrime.com/27-year-old-man-abducted-defiled-lagos-teenager/
abuse,https://nigeriacrime.com/court-remand-anambra-man-for-raping-two-year-old-niece/
abuse,https://nigeriacrime.com/kaduna-man-defiles-seven-year-old-girl/
abuse,https://nigeriacrime.com/70-year-old-man-rapes-two-minors-in-adamawa/
abuse,https://nigeriacrime.com/kano-police-arrest-teenager-for-defiling-two-minors/
abuse,https://nigeriacrime.com/court-remands-man-for-defiling-neighbours-nine-month-old-baby/
abuse,https://nigeriacrime.com/court-remands-50-year-old-man-for-defiling-seven-year-old-daughter/
abuse,https://nigeriacrime.com/27-year-old-man-defiles-9-month-old-baby-in-lagos/
abuse,https://nigeriacrime.com/court-jails-niger-man-for-defiling-2-year-old/
abuse,https://nigeriacrime.com/48-year-old-man-arrested-for-defiling-minor-in-abuja/
abuse,https://nigeriacrime.com/anambra-father-defiles-12-year-old-daughter/
abuse,https://nigeriacrime.com/51-year-old-man-bags-life-sentence-for-rape/
abuse,https://nigeriacrime.com/court-jails-man-for-life-for-raping-minor/
abuse,https://nigeriacrime.com/four-secondary-school-pupils-remanded-for-raping-mentally-challenged-student/
abuse,https://nigeriacrime.com/alleged-defilement-court-dismisses-dr-olufemi-olaleyes-no-case-submission/
abuse,https://nigeriacrime.com/lagos-man-remanded-for-ejaculating-on-five-year-old-girl/
abuse,https://nigeriacrime.com/four-sisters-defiled-by-their-teacher-in-gombe/
abuse,https://nigeriacrime.com/lagos-court-remands-father-for-raping-18-year-old-daughter/
abuse,https://nigeriacrime.com/two-arrested-for-raping-deaf-teenager-in-nasarawa/
abuse,https://nigeriacrime.com/13-year-old-blind-girl-allegedly-defiled-by-lagos-pastor/
abuse,https://nigeriacrime.com/how-my-father-sexually-molested-me-from-age-8-nigerian-woman/
abuse,https://nigeriacrime.com/eksu-lecturer-accused-of-raping-12-year-old-discharged-acquitted/
abuse,https://nigeriacrime.com/uyo-court-jails-prophet-for-defiling-10-year-old-step-daughter/
abuse,https://nigeriacrime.com/court-jails-ondo-man-for-life-for-defiling-wifes-niece/
abuse,https://nigeriacrime.com/court-jails-lagos-cleric-for-life-for-defiling-impregnating-two-minor-sisters/
abuse,https://nigeriacrime.com/court-jails-lagos-teacher-for-life-for-defiling-six-year-old-girl/
abuse,https://nigeriacrime.com/40-year-old-man-dies-confronting-driver-accused-of-molesting-daughter/
abuse,https://nigeriacrime.com/35-year-old-woman-jailed-for-luring-teenagers-into-prostitution/
abuse,https://nigeriacrime.com/man-arrested-for-sodomising-12-boys/
abuse,https://nigeriacrime.com/lagos-lecturer-remanded-for-defiling-10-year-old-daughter/
abuse,https://nigeriacrime.com/father-bags-life-jail-for-defiling-own-4-year-old-daughter/
abuse,https://nigeriacrime.com/two-men-sentenced-to-life-imprisonment-for-raping-teenager/
abuse,https://nigeriacrime.com/court-remands-man-for-raping-lovers-daughter-infecting-her-with-hiv/
abuse,https://nigeriacrime.com/amotekun-arrests-notorious-osun-child-rapist/
abuse,https://nigeriacrime.com/court-sentences-islamic-teacher-to-life-imprisonment-for-defiling-eight-pupils/
abuse,https://nigeriacrime.com/man-defines-11-year-old-daughter-another-defines-minor-in-ibadan/
abuse,https://nigeriacrime.com/lagos-govt-drags-couple-to-court-for-torturing-kids/
abuse,https://nigeriacrime.com/court-remands-60-year-old-man-for-raping-teenage-daughters-friend/
abuse,https://nigeriacrime.com/lagos-mother-accuses-pastor-of-raping-teenage-daughter-for-three-years/
abuse,https://nigeriacrime.com/uk-based-nigerian-man-bags-3-years-jail-term/
abuse,https://nigeriacrime.com/teenager-accuses-delta-anti-cult-member-of-rape/
abuse,https://nigeriacrime.com/police-arrest-kaduna-traditional-ruler-for-sodomising-teenage-boy/
abuse,https://nigeriacrime.com/five-lagos-teenagers-accused-of-gang-raping-eight-year-old/
abuse,https://nigeriacrime.com/okada-rider-jailed-for-20-years-for-defiling-13-year-old/
abuse,https://nigeriacrime.com/court-remands-lagos-man-for-defiling-three-year-old-in-daycare/
abuse,https://nigeriacrime.com/delta-retiree-allegedly-rapes-minor/
abuse,https://nigeriacrime.com/75-year-old-edo-man-nabbed-molesting-minors-community-youths-kick/
abuse,https://nigeriacrime.com/cbn-staff-wife-jailed-for-13-years-over-child-abuse/
abuse,https://nigeriacrime.com/anambra-court-remands-75-year-old-man-for-impregnating-13-year-old/
abuse,https://nigeriacrime.com/32-years-old-paedophile-arrested-for-defiling-neighbours-daughter/
abuse,https://nigeriacrime.com/court-sentences-man-to-life-imprisonment-for-defiling-11-year-old/
abuse,https://nigeriacrime.com/anambra-govt-arrest-guardian-for-impregnating-teenager/
abuse,https://nigeriacrime.com/75-year-old-man-arrested-for-defiling-four-year-old-niece/
abuse,https://nigeriacrime.com/29-year-old-man-rapes-lady-living-with-down-syndrome/
abuse,https://nigeriacrime.com/two-arraigned-for-child-marriage-defilement-in-lagos-five-for-raping-rivers-minor/
abuse,https://nigeriacrime.com/police-arrest-woman-lover-for-burying-baby-alive-inside-toilet/
abuse,https://nigeriacrime.com/70-year-old-man-with-four-wives-rapes-teenager-in-zamfara/
abuse,https://nigeriacrime.com/cross-river-mother-kills-11-month-old-son/
abuse,https://nigeriacrime.com/anambra-man-arrested-for-defiling-nine-year-old-daughter/
abuse,https://nigeriacrime.com/police-arrest-3-for-gang-raping-female-student-in-ondo/
abuse,https://nigeriacrime.com/teacher-nabbed-for-sexually-assaulting-5-children-in-katsina/
abuse,https://nigeriacrime.com/female-teacher-in-police-net-for-sexually-assaulting-pupil/
abuse,https://nigeriacrime.com/vice-principal-arrested-for-raping-teenager-in-adamawa/
abuse,https://nigeriacrime.com/75-year-old-man-arrested-for-allegedly-raping-grandniece/
abuse,https://nigeriacrime.com/dr-olaleye-arraigned-for-child-defilement-absence-stalls-proceeding/
abuse,https://nigeriacrime.com/appeal-court-upholds-mrs-ogbujas-conviction-over-ochanyas-death/
abuse,https://nigeriacrime.com/teenager-locked-up-by-aunt-rescued-in-jos/
abuse,https://nigeriacrime.com/i-lured-dumped-my-stepson-inside-a-well-18-year-old-woman/
abuse,https://nigeriacrime.com/mother-of-two-tortures-minor-to-death-in-jos/
abuse,https://nigeriacrime.com/30-year-old-prophet-arrested-for-defiling-two-siblings/
abuse,https://nigeriacrime.com/nurse-arrested-for-defiling-teenager-inside-hospital/
abuse,https://nigeriacrime.com/teenage-mother-grandmother-arrested-over-newborns-death/
abuse,https://nigeriacrime.com/four-men-gang-rape-teenager-as-revenge-on-her-father/
abuse,https://nigeriacrime.com/45-year-old-teacher-arrested-for-raping-teenager-in-niger-state/
abuse,https://nigeriacrime.com/court-jails-ekiti-driver-for-life-for-raping-teenager/
abuse,https://nigeriacrime.com/40-year-old-man-in-custody-for-defiling-stepdaughter-in-ogun/
abuse,https://nigeriacrime.com/father-assaults-2-month-old-baby-in-imo-victim-amputated/
abuse,https://nigeriacrime.com/anambra-man-sexually-molest-his-daughters-arrested/
abuse,https://nigeriacrime.com/ekiti-landlord-bags-life-sentence-for-raping-nine-year-old/
abuse,https://nigeriacrime.com/sodomy-nscdc-arrests-five-suspects-in-sokoto/
abuse,https://nigeriacrime.com/i-was-under-a-spell-father-who-impregnated-his-daughter/
abuse,https://nigeriacrime.com/toddler-dies-four-days-after-40-year-old-man-raped-her-in-kano/
abuse,https://nigeriacrime.com/ogun-teenage-daughter-accuses-father-of-sedating-raping-her/
abuse,https://nigeriacrime.com/apprentice-jailed-for-life-for-sexually-assaulting-boss-daughter/
abuse,https://nigeriacrime.com/man-who-raped-minor-19-others-arrested-in-kebbi/
abuse,https://nigeriacrime.com/all-we-need-is-justice-parents-of-rape-victim-cry-out/
abuse,https://nigeriacrime.com/court-sentence-man-to-life-imprisonment-for-rape/
abuse,https://nigeriacrime.com/day-old-baby-wrapped-in-bag-rescued-by-lawma/
abuse,https://nigeriacrime.com/commercial-motorcyclist-bags-10-yrs-fro-raping-minir/
abuse,https://nigeriacrime.com/84-year-old-paedophile-defiles-minor-in-ogun-state/
abuse,https://nigeriacrime.com/three-remanded-in-prison-for-gang-rape/
abuse,https://nigeriacrime.com/teacher-sentenced-7-years-for-touching-students-breasts/
abuse,https://nigeriacrime.com/father-bags-21-yrs-imprisonment-for-defiling-daughter/
abuse,https://nigeriacrime.com/court-remands-man-for-attempted-rape/
abuse,https://nigeriacrime.com/class-teacher-defiles-7-yr-old-pulpil-in-bauchi/
abuse,https://nigeriacrime.com/my-father-raped-threatened-to-kill-me-17-year-old-victim-reveals/
abuse,https://nigeriacrime.com/school-principal-arrested-for-sexual-assault-in-lagos/
abuse,https://nigeriacrime.com/court-remands-55-yr-old-for-raping-three-minors/
abuse,https://nigeriacrime.com/pastor-lured-had-sex-with-my-daughter-when-i-traveled-woman-reveals/
abuse,https://nigeriacrime.com/controversy-trails-gender-unit-over-refusal-to-charge-suspect-to-court-5-months-after-arrest/
abuse,https://nigeriacrime.com/48-year-old-pastor-impregnates-a-preteen-church-member/
abuse,https://nigeriacrime.com/45-year-old-attempts-suicide-after-sodomising-minor/
abuse,https://nigeriacrime.com/45-yr-old-nabbed-for-defiling-10-year-old-boy-attempted-suicide/
abuse,https://nigeriacrime.com/vigilantes-rape-housewife-defile-3-year-old-girl-in-bauchi/
abuse,https://nigeriacrime.com/my-father-pimps-me-to-men-teenager-impregnated-by-her-father-reveals/
abuse,https://nigeriacrime.com/ilorin-popular-pastor-allegedly-rapes-3-biological-sisters/
abuse,https://nigeriacrime.com/lieutenant-dismissed-for-molesting-minor/
abuse,https://nigeriacrime.com/dss-officers-impregnate-two-girls-in-custody/
abuse,https://nigeriacrime.com/prophet-remanded-for-defiling-teenage-girl-in-ekiti/
abuse,https://nigeriacrime.com/i-have-never-raped-anybody-nollywood-actor-armstrong-speaks-after-regaining-freedom/
abuse,https://nigeriacrime.com/man-bags-16-years-imprisonment-for-rape/
abuse,https://nigeriacrime.com/teenager-remanded-for-having-canal-knowledge-with-10-yr-old-girl/
abuse,https://nigeriacrime.com/police-rearrest-bishop-chris-macdouglas-omosekpa/
abuse,https://nigeriacrime.com/devil-lured-me-to-have-sex-with-my-daughter-55-year-old-man/
abuse,https://nigeriacrime.com/father-bags-25-years-imprisonment-for-raping-daughter/
abuse,https://nigeriacrime.com/court-remands-ghanaian-for-allegedly-defiling-neighbour-s-daughter/
abuse,https://nigeriacrime.com/herbalist-arrested-for-raping-a-teenager/
abuse,https://nigeriacrime.com/man-arrested-for-defiling-impregnating-step-daughter/
abuse,https://nigeriacrime.com/court-remands-16-year-old-boy-for-defilement/
abuse,https://nigeriacrime.com/man-arrested-for-allegedly-raping-his-12-yr-old-sister/
abuse,https://nigeriacrime.com/army-staff-rapes-4-yr-old-girl-in-adamawa/
abuse,https://nigeriacrime.com/actor-baba-ijesha-registered-on-the-list-of-sexual-offenders-in-lagos-state/
abuse,https://nigeriacrime.com/father-sentenced-to-triple-life-imprisonment-for-raping-daughters/
abuse,https://nigeriacrime.com/teenager-arrested-for-sodomising-two-neighbors-children/
abuse,https://nigeriacrime.com/i-cant-remember-when-my-father-his-friend-started-defiling-me-9-year-old-survivor/
abuse,https://nigeriacrime.com/man-caught-having-carnal-knowledge-with-toddler-in-ibadan/
abuse,https://nigeriacrime.com/just-in-baba-ijesha-convicted-for-sexual-assault-sentenced-to-16-years-imprisonment/
abuse,https://nigeriacrime.com/12-year-old-married-off-as-3rd-wife-to-a-50-year-old-man-rescued/
abuse,https://nigeriacrime.com/13-months-old-baby-allegedly-defiled-in-lagos-creche/
abuse,https://nigeriacrime.com/female-school-teacher-defiles-toddler-with-a-pencil-in-lagos/
abuse,https://nigeriacrime.com/49-year-old-sentenced-to-prison-for-raping-a-minor/
abuse,https://nigeriacrime.com/court-sentences-islamic-cleric-to-life-imprisonment-for-defiling-8-year-old/
abuse,https://nigeriacrime.com/how-my-journey-to-uk-for-a-job-turned-to-organ-harvesting-david-nwamini-narrates-ordeal/
abuse,https://nigeriacrime.com/nigerian-soldier-flogs-student-to-death/
abuse,https://nigeriacrime.com/famous-actor-moses-armstrong-gets-arrested-for-allegedly-raping-16-year-old/
abuse,https://nigeriacrime.com/teenage-sex-workers-rescued-in-anambra/
abuse,https://nigeriacrime.com/man-commits-suicide-amidst-ongoing-rape-case/
abuse,https://nigeriacrime.com/30-year-old-man-sentenced-to-life-imprisonment-for-defiling-jss-3-student-in-ekit/
abuse,https://nigeriacrime.com/pandemonium-over-defilement-of-14yrs-old-girl/
abuse,https://nigeriacrime.com/uniabuja-dismisses-two-professors-for-sexual-harassment/
abuse,https://nigeriacrime.com/21-year-old-allegedly-tortured-to-death-by-police-in-osun/
abuse,https://nigeriacrime.com/apper-ikechukwu-reacts-to-students-mysterious-death/
abuse,https://nigeriacrime.com/12-year-old-student-dies-after-being-flogged-by-teacher/
abuse,https://nigeriacrime.com/school-bus-driver-jail-for-life-for-molesting-five-years-old/
